pmid	title_e	journal
33088153	Review of inflammatory bowel disease and COVID-19.	World J Gastroenterol
33088095	Assessment of the Prevalence of Symptoms in Patients Under Institutional Isolation in COVID-19 Pandemic in India.	Indian J Palliat Care
33088084	"An Update on Initial Epidemiological Profile, Clinical Course, and Outcome of COVID-19 Patients at a Tertiary Care Center in India."	Indian J Palliat Care
33087616	Survival Analysis of COVID-19 Patients in Russia Using Machine Learning.	Stud Health Technol Inform
33087440	COVID-19-Associated Invasive Aspergillosis: Data from the UK National Mycology Reference Laboratory.	J Clin Microbiol
33087437	Combined Self-Collected Anterior Nasal and Oropharyngeal Specimens versus Provider-Collected Nasopharyngeal Swabs for the Detection of SARS-CoV-2.	J Clin Microbiol
33087207	A Perspective on Re-Detectable Positive SARS-CoV-2 Nucleic Acid Results in Recovered COVID-19 Patients.	Disaster Med Public Health Prep
33087181	The chest CT features of coronavirus disease 2019 (COVID-19) in China: a meta-analysis of 19 retrospective studies.	Virol J
33087160	Rapid point-of-care detection of SARS-CoV-2 using reverse transcription loop-mediated isothermal amplification (RT-LAMP).	Virol J
33087155	COVID-19: What Iodine Maps From Perfusion CT can reveal-A Prospective Cohort Study.	Crit Care
33087116	Persisting alterations of iron homeostasis in COVID-19 are associated with non-resolving lung pathologies and poor patients' performance: a prospective observational cohort study.	Respir Res
33087114	Risk factors for the critical illness in SARS-CoV-2 infection: a multicenter retrospective cohort study.	Respir Res
33087037	Research and Patents on Coronavirus and COVID-19: A Review.	Recent Pat Nanotechnol
33086857	The duration of SARS-CoV-2 shedding in patients recovering from COVID-19.	Epidemiol Mikrobiol Imunol
33086578	Detection of Bacterial and Viral Pathogens Using Photonic Point-of-Care Devices.	Diagnostics (Basel)
33086403	"Presenting Characteristics, Treatment Patterns, and Outcomes among Patients with Venous Thromboembolism during Hospitalization for COVID-19."	Semin Thromb Hemost
33086375	A pooled testing strategy for identifying SARS-CoV-2 at low prevalence.	Nature
33086222	Identification of Immunohistochemical Reagents for In Situ Protein Expression Analysis of Coronavirus-associated Changes in Human Tissues.	Appl Immunohistochem Mol Morphol
33086175	Magnetic beads combined with carbon black-based screen-printed electrodes for COVID-19: A reliable and miniaturized electrochemical immunosensor for SARS-CoV-2 detection in saliva.	Biosens Bioelectron
33086161	The potential use of ABO blood group system for risk stratification of COVID-19.	Med Hypotheses
33086096	"Serological survey following SARS-COV-2 outbreaks at long-term care facilities in metro Vancouver, British Columbia: Implications for outbreak management and infection control policies."	Am J Infect Control
33086031	COVID-19: Staging of a New Disease.	Cancer Cell
33086028	Assessing the Elevation of Cardiac Biomarkers and the Severity of COVID-19 Infection: A Meta-analysis.	J Pharm Pharm Sci
33085972	Guidance for Restarting Inflammatory Bowel Disease Therapy in Patients Who Withheld Immunosuppressant Medications During COVID-19.	J Crohns Colitis
33085857	Efficacy of Tocilizumab in Patients Hospitalized with Covid-19.	N Engl J Med
33085715	Serum-IgG responses to SARS-CoV-2 after mild and severe COVID-19 infection and analysis of IgG non-responders.	PLoS One
33085714	Predictors of self-reported symptoms and testing for COVID-19 in Canada using a nationally representative survey.	PLoS One
33085709	Understanding factors influencing the length of hospital stay among non-severe COVID-19 patients: A retrospective cohort study in a Fangcang shelter hospital.	PLoS One
33085693	"Is ""no test is better than a bad test""? Impact of diagnostic uncertainty in mass testing on the spread of COVID-19."	PLoS One
33085645	An improved multivariate model that distinguishes COVID-19 from seasonal flu and other respiratory diseases.	Aging (Albany NY)
33085639	Systematic screening for SARS-CoV-2 in pregnant women admitted for delivery in a Portuguese maternity.	J Perinat Med
33085538	Systemic mycoses: a potential alert for complications in COVID-19 patients.	Future Microbiol
33085218	Diagnostic value of lung ultrasonography in children with COVID-19.	Pediatr Pulmonol
33085120	Intricacies in characterizing positivity in pooled sample testing for SARS-CoV-2.	J Med Virol
33085103	"Clinical features and antibody response of patients from a COVID-19 treatment hospital in Wuhan, China."	J Med Virol
33084963	Overview of chest involvement at computed tomography in children with coronavirus disease 2019 (COVID-19).	Pediatr Radiol
33084902	Characteristics Associated With Racial/Ethnic Disparities in COVID-19 Outcomes in an Academic Health Care System.	JAMA Netw Open
33084854	Commercial Serology Assays Predict Neutralization Activity against SARS-CoV-2.	Clin Chem
33084566	Aspergillosis Complicating Severe Coronavirus Disease.	Emerg Infect Dis
33084380	Proposed Use of Continuous Glucose Monitoring for Care of Critically Ill COVID-19 Patients.	J Diabetes Sci Technol
33084260	The use of lung ultrasound during the COVID-19 pandemic: A narrative review with specific focus on its role in pregnancy.	J Popul Ther Clin Pharmacol
33084029	Seroprevalence of anti-SARS-CoV-2 antibodies in COVID-19 patients and healthy volunteers up to 6 months post disease onset.	Eur J Immunol
33083934	Update on cerebrovascular manifestations of COVID-19.	Neurol Sci
33083826	Associations Between Genetically Predicted Protein Levels and COVID-19 Severity.	J Infect Dis
33083782	Converging pathways in pulmonary fibrosis and Covid-19 - The fibrotic link to disease severity.	Respir Med X
33083773	Quantitative assessment of olfactory dysfunction accurately detects asymptomatic COVID-19 carriers.	EClinicalMedicine
33083695	"Neurological Complications of SARS-CoV, MERS-CoV, and COVID-19."	SN Compr Clin Med
33083565	"A validated, real-time prediction model for favorable outcomes in hospitalized COVID-19 patients."	NPJ Digit Med
33083499	Clinical spectrum and risk factors for complicated disease course in children admitted with SARS-CoV-2 infection.	An Pediatr (Engl Ed)
33083396	Prolonged prothrombin time at admission predicts poor clinical outcome in COVID-19 patients.	World J Clin Cases
33083395	Clinical application of combined detection of SARS-CoV-2-specific antibody and nucleic acid.	World J Clin Cases
33083389	Liver injury in COVID-19: A minireview.	World J Clin Cases
33083287	Factors Associated with Mortality in COVID-19 Patients: A Systematic Review and Meta-Analysis.	Iran J Public Health
33083246	Liver Dysfunction and Its Association with the Risk of Death in COVID-19 Patients: A Prospective Cohort Study.	J Clin Transl Hepatol
33083156	COVID-19: molecular and serological detection methods.	PeerJ
33082999	Guidelines for oral fluid-based surveillance of viral pathogens in swine.	Porcine Health Manag
33082954	Clinical efficacy of intravenous immunoglobulin therapy in critical ill patients with COVID-19: a multicenter retrospective cohort study.	Clin Transl Immunology
33082850	SARS-CoV-2 testing for asymptomatic adult cancer patients before initiating systemic treatments: a systematic review.	Ecancermedicalscience
33082620	Insights into the Immunopathophysiology of Severe COVID-19 in Metabolic Disorders.	Ann Natl Acad Med Sci
33082472	Gastrointestinal symptoms and fecal nucleic acid testing of children with 2019 coronavirus disease: a systematic review and meta-analysis.	Sci Rep
33082264	Accurate Diagnosis of COVID-19 by a Novel Immunogenic Secreted SARS-CoV-2 orf8 Protein.	mBio
33082154	Living risk prediction algorithm (QCOVID) for risk of hospital admission and mortality from coronavirus 19 in adults: national derivation and validation cohort study.	BMJ
33082053	Portable Pocket-Sized Ultrasound Scanner for the Evaluation of Lung Involvement in Coronavirus Disease 2019 Patients.	Ultrasound Med Biol
33081917	[COVID-19 and venous thromboembolism].	Ann Cardiol Angeiol (Paris)
33081906	[Research progress of coagulation dysfunction in coronavirus disease 2019].	Zhonghua Wei Zhong Bing Ji Jiu Yi Xue
33081889	[Analysis of the changes of inflammatory cytokine levels in patients with critical coronavirus disease 2019 undergoing invasive mechanical ventilation].	Zhonghua Wei Zhong Bing Ji Jiu Yi Xue
33081888	[Correlation between symptoms and their contribution to syndrome based on association rule combined with Bayesian network: syndrome of lung damp-heat accumulation in coronavirus disease 2019].	Zhonghua Wei Zhong Bing Ji Jiu Yi Xue
33081711	"Epidemiological and clinical characteristics of 161 discharged cases with coronavirus disease 2019 in Shanghai, China."	BMC Infect Dis
33081710	Detecting SARS-CoV-2 at point of care: preliminary data comparing loop-mediated isothermal amplification (LAMP) to polymerase chain reaction (PCR).	BMC Infect Dis
33081702	Comparative analysis of the main haematological indexes and RNA detection for the diagnosis of SARS-CoV-2 infection.	BMC Infect Dis
33081700	A model based on CT radiomic features for predicting RT-PCR becoming negative in coronavirus disease 2019 (COVID-19) patients.	BMC Med Imaging
33081458	[Clinical and pathogenetic aspects of nervous system impairments in COVID-19].	Zh Nevrol Psikhiatr Im S S Korsakova
33081456	[Features of neurological manifestations of the COVID-19 in children and adults].	Zh Nevrol Psikhiatr Im S S Korsakova
33081350	Viral Related Tools against SARS-CoV-2.	Viruses
33080869	"Time between Symptom Onset, Hospitalisation and Recovery or Death: Statistical Analysis of Belgian COVID-19 Patients."	Int J Environ Res Public Health
33080785	Functionalized TiO2 Nanotube-Based Electrochemical Biosensor for Rapid Detection of SARS-CoV-2.	Sensors (Basel)
33080747	Combination of serum lactate dehydrogenase and sex is predictive of severe disease in patients with COVID-19.	Medicine (Baltimore)
33080737	Differences and prediction of imaging characteristics of COVID-19 and non-COVID-19 viral pneumonia: A multicenter study.	Medicine (Baltimore)
33080715	"A systematic review of etiology, epidemiology, clinical manifestations, image findings, and medication of 2019 Corona Virus Disease-19 in Wuhan, China."	Medicine (Baltimore)
33080676	The role of a chest computed tomography severity score in coronavirus disease 2019 pneumonia.	Medicine (Baltimore)
33080550	Objective evaluation of odor loss in COVID-19 and other suspected cases.	Am J Otolaryngol
33080538	The impact of metabolic syndrome on morbidity and mortality among intensive care unit admitted COVID-19 patients.	Diabetes Metab Syndr
33080426	Dacron swab and PBS are acceptable alternatives to flocked swab and viral transport media for SARS-CoV-2.	Diagn Microbiol Infect Dis
33080051	Clinical profile and prognosis in patients on oral anticoagulation before admission for COVID-19.	Eur J Clin Invest
33080031	Multiplex Real-Time Reverse-Transcription Polymerase Chain Reaction Assays for Diagnostic Testing of Severe Acute Respiratory Syndrome Coronavirus 2 and Seasonal Influenza Viruses: A Challenge of the Phase 3 Pandemic Setting.	J Infect Dis
33080002	Association Between Early Treatment With Tocilizumab and Mortality Among Critically Ill Patients With COVID-19.	JAMA Intern Med
33079969	Rapid Epidemiological Analysis of Comorbidities and Treatments as risk factors for COVID-19 in Scotland (REACT-SCOT): A population-based case-control study.	PLoS Med
33079951	The implementation of a rapid sample preparation method for the detection of SARS-CoV-2 in a diagnostic laboratory in South Africa.	PLoS One
33079950	Proteins associated with neutrophil degranulation are upregulated in nasopharyngeal swabs from SARS-CoV-2 patients.	PLoS One
33079905	Brief Report: Virologic and Immunologic Outcomes for HIV Patients With Coronavirus Disease 2019.	J Acquir Immune Defic Syndr
