pmid	title_e	journal
33555895	"Proteo-Genomic Analysis of SARS-CoV-2: A Clinical Landscape of Single-Nucleotide Polymorphisms, COVID-19 Proteome, and Host Responses."	J Proteome Res
33555378	"COVID-19: molecular pathophysiology, genetic evolution and prospective therapeutics-a review."	Arch Microbiol
33555346	The Heterogeneous Landscape and Early Evolution of Pathogen-Associated CpG Dinucleotides in SARS-CoV-2.	Mol Biol Evol
33554856	SARS-CoV-2 S protein:ACE2 interaction reveals novel allosteric targets.	Elife
33554747	Targeting the N-terminal domain of the RNA-binding protein of the SARS-CoV-2 with high affinity natural compounds to abrogate the protein-RNA interaction: a molecular dynamics study.	J Biomol Struct Dyn
33554684	SARS-CoV-2 invasion of the central nervous: a brief review.	Hosp Pract (1995)
33554218	Neuropathology of COVID-19 (neuro-COVID): clinicopathological update.	Free Neuropathol
33554119	Interpretable detection of novel human viruses from genome sequencing data.	NAR Genom Bioinform
33553941	SARSCOVIDB-A New Platform for the Analysis of the Molecular Impact of SARS-CoV-2 Viral Infection.	ACS Omega
33553808	"Bioinformatics analyses of significant genes, related pathways, and candidate diagnostic biomarkers and molecular targets in SARS-CoV-2/COVID-19."	Gene Rep
33553784	The molecular assessment of SARS-CoV-2 Nucleocapsid Phosphoprotein variants among Indian isolates.	Heliyon
33553708	Recent updates in the clinical trials of therapeutic monoclonal antibodies targeting cytokine storm for the management of COVID-19.	Heliyon
33553391	Clinical features and potential mechanism of coronavirus disease 2019-associated liver injury.	World J Clin Cases
33553231	"Dietary Fish, Fish Nutrients, and Immune Function: A Review."	Front Nutr
33553222	Vigilance on New-Onset Atherosclerosis Following SARS-CoV-2 Infection.	Front Med (Lausanne)
33553219	Can GPR4 Be a Potential Therapeutic Target for COVID-19?	Front Med (Lausanne)
33553109	Computational Characterizations of the Interactions Between the Pontacyl Violet 6R and Exoribonuclease as a Potential Drug Target Against SARS-CoV-2.	Front Chem
33552855	Caffeine-Operated Synthetic Modules for Chemogenetic Control of Protein Activities by Life Style.	Adv Sci (Weinh)
33552835	Mechanistic insight into anti-COVID-19 drugs: recent trends and advancements.	3 Biotech
33552834	Structural analysis of COVID-19 spike protein in recognizing the ACE2 receptor of different mammalian species and its susceptibility to viral infection.	3 Biotech
33552630	Peptides-based vaccine against SARS-nCoV-2 antigenic fragmented synthetic epitopes recognized by T cell and beta-cell initiation of specific antibodies to fight the infection.	Biodes Manuf
33552515	Reviewing immunopathology characteristics of SARS-CoV-2 for cancer entwisted with SARS-CoV-2.	SAGE Open Med
33552508	Pattern of circulating SARS-CoV-2-specific antibody-secreting and memory B-cell generation in patients with acute COVID-19.	Clin Transl Immunology
33552444	Current concepts in the development of therapeutics against human and animal coronavirus diseases by targeting NP.	Comput Struct Biotechnol J
33552306	Deep Learning-Based Potential Ligand Prediction Framework for COVID-19 with Drug-Target Interaction Model.	Cognit Comput
33552070	"Living in a Hostile World: Inflammation, New Drug Development, and Coronavirus."	Front Immunol
33552069	Delving Into the Origin of Destructive Inflammation in COVID-19: A Betrayal of Natural Host Defense Peptides?	Front Immunol
33552062	Cytokine Storm in Coronavirus Disease 2019 and Adult-Onset Still's Disease: Similarities and Differences.	Front Immunol
33551947	The Spatial and Cell-Type Distribution of SARS-CoV-2 Receptor ACE2 in the Human and Mouse Brains.	Front Neurol
33551833	CSF3 Is a Potential Drug Target for the Treatment of COVID-19.	Front Physiol
33551831	A Potential Role of the Renin-Angiotensin-System for Disturbances of Respiratory Chemosensitivity in Acute Respiratory Distress Syndrome and Severe Acute Respiratory Syndrome.	Front Physiol
33551727	Novel Targets of SARS-CoV-2 Spike Protein in Human Fetal Brain Development Suggest Early Pregnancy Vulnerability.	Front Neurosci
33551714	Critical roles of TLRs on the polarization of mesenchymal stem cells for cell therapy of viral infections: a notice for COVID-19 treatment.	Comp Clin Path
33551672	The COVID-19 puzzle: a global nightmare.	Environ Dev Sustain
33551661	Computational drug screening against the SARS-CoV-2 Saudi Arabia isolates through a multiple-sequence alignment approach.	Saudi J Biol Sci
33551489	"Magnesium and Vitamin D Deficiency as a Potential Cause of Immune Dysfunction, Cytokine Storm and Disseminated Intravascular Coagulation in covid-19 patients."	Mo Med
33551236	"The need for precision nutrition, genetic variation and resolution in Covid-19 patients."	Mol Aspects Med
33551039	The Influence of Immune Immaturity on Outcome After Virus Infections.	J Allergy Clin Immunol Pract
33550983	COVID-19 and cytokine storm syndrome: can what we know about interleukin-6 in ovarian cancer be applied?	J Ovarian Res
33550970	Coronavirus (COVID -19): Chemical entities of biological interest.	Mini Rev Med Chem
33550966	The Computational Intervention of Macrolide Antibiotics in the Treatment of COVID-19.	Curr Pharm Des
33550892	Microbiota-derived short-chain fatty acids do not interfere with SARS-CoV-2 infection of human colonic samples.	Gut Microbes
33550782	CNS implications of COVID-19: a comprehensive review.	Rev Neurosci
33550780	Neurological involvement of COVID-19: from neuroinvasion and neuroimmune crosstalk to long-term consequences.	Rev Neurosci
33550350	[Homologous modeling and binding ability analysis of Spike protein after point mutation of severe acute respiratory syndrome coronavirus 2 to receptor proteins and potential antiviral drugs].	Beijing Da Xue Xue Bao Yi Xue Ban
33550276	The age pattern of the male-to-female ratio in mortality from COVID-19 mirrors that of cardiovascular disease in the general population.	Aging (Albany NY)
33550179	Advance of structural modification of nucleosides scaffold.	Eur J Med Chem
33550140	Structural insights into SARS-CoV-2 infection and therapeutics development.	Stem Cell Res
33550050	SARS-CoV-2: From the pathogenesis to potential anti-viral treatments.	Biomed Pharmacother
33550034	"Clinically relevant cell culture models and their significance in isolation, pathogenesis, vaccine development, repurposing and screening of new drugs for SARS-CoV-2: a systematic review."	Tissue Cell
33549714	Mutational analysis and assessment of its impact on proteins of SARS-CoV-2 genomes from India.	Gene
33549696	A role for pathogen risk factors and autoimmunity in encephalitis lethargica?	Prog Neuropsychopharmacol Biol Psychiatry
33549591	Health disparities: Intracellular consequences of social determinants of health.	Toxicol Appl Pharmacol
33549572	Genetic conservation of SARS-CoV-2 RNA replication complex in globally circulating isolates and recently emerged variants from humans and minks suggests minimal pre-existing resistance to remdesivir.	Antiviral Res
33548839	Evaluating the effects of cardiometabolic exposures on circulating proteins which may contribute to severe SARS-CoV-2.	EBioMedicine
33548599	Detecting SARS-CoV-2 3CLpro expression and activity using a polyclonal antiserum and a luciferase-based biosensor.	Virology
33548496	"The three frontlines against COVID-19: Brain, Behavior, and Immunity."	Brain Behav Immun
33548481	Pronounce expression of Tim-3 and CD39 but not PD1 defines CD8 T cells in critical Covid-19 patients.	Microb Pathog
33548321	Targeting C-terminal Helical bundle of NCOVID19 Envelope (E) protein.	Int J Biol Macromol
33548314	"Epigallocatechin-3-gallate, an active ingredient of Traditional Chinese Medicines, inhibits the 3CLpro activity of SARS-CoV-2."	Int J Biol Macromol
33548227	How glycobiology can help us treat and beat the COVID-19 pandemic.	J Biol Chem
33548198	Genomic monitoring of SARS-CoV-2 uncovers an Nsp1 deletion variant that modulates type I interferon response.	Cell Host Microbe
33547819	Inflammatory Cytokine Patterns Associated with Neurological Diseases in Coronavirus Disease 2019.	Ann Neurol
33547593	Murine-beta-coronavirus-induced neuropathogenesis sheds light on CNS pathobiology of SARS-CoV2.	J Neurovirol
33547426	Immune cartography of macrophage activation syndrome in the COVID-19 era.	Nat Rev Rheumatol
33547334	An in silico deep learning approach to multi-epitope vaccine design: a SARS-CoV-2 case study.	Sci Rep
33547281	Structure and binding properties of Pangolin-CoV spike glycoprotein inform the evolution of SARS-CoV-2.	Nat Commun
33547084	Nsp1 protein of SARS-CoV-2 disrupts the mRNA export machinery to inhibit host gene expression.	Sci Adv
33547083	A lymph node-targeted Amphiphile vaccine induces potent cellular and humoral immunity to SARS-CoV-2.	Sci Adv
33547029	"Tuberculosis and COVID-19 interaction: A review of biological, clinical and public health effects."	Pulmonology
33546902	Predictive immunogenetic markers in COVID-19.	Hum Immunol
33546870	Immunoinformatics Approach for the Identification and Characterization of T Cell and B Cell Epitopes towards the Peptide-Based Vaccine against SARS-CoV-2.	Arch Med Res
33546734	Management of Renin-Angiotensin-Aldosterone System blockade in patients admitted to hospital with confirmed coronavirus disease (COVID-19) infection (The McGill RAAS-COVID- 19): A structured summary of a study protocol for a randomized controlled trial.	Trials
33546489	Mucosal-Associated Invariant T (MAIT) Cells Are Highly Activated and Functionally Impaired in COVID-19 Patients.	Viruses
33546463	Neurological Sequelae in Patients with COVID-19: A Histopathological Perspective.	Int J Environ Res Public Health
33546347	COVID-19 Vaccination: From Interesting Agent to the Patient.	Vaccines (Basel)
33546185	"Thapsigargin Is a Broad-Spectrum Inhibitor of Major Human Respiratory Viruses: Coronavirus, Respiratory Syncytial Virus and Influenza A Virus."	Viruses
33545711	SARS-CoV-2 evolution during treatment of chronic infection.	Nature
33545635	RNA sequence and ligand binding alter conformational profile of SARS-CoV-2 stem loop II motif.	Biochem Biophys Res Commun
33545556	Potential APOBEC-mediated RNA editing of the genomes of SARS-CoV-2 and other coronaviruses and its impact on their longer term evolution.	Virology
33545161	"Chloroquine: Autophagy inhibitor, antimalarial, bitter taste receptor agonist in fight against COVID-19, a reality check?"	Eur J Pharmacol
33545052	Cross-reactivity of SARS-CoV structural protein antibodies against SARS-CoV-2.	Cell Rep
33544838	Auto-antibodies to type I IFNs can underlie adverse reactions to yellow fever live attenuated vaccine.	J Exp Med
33544733	"Molecular characterization and the mutation pattern of SARS-CoV-2 during first and second wave outbreaks in Hiroshima, Japan."	PLoS One
33544720	SAveRUNNER: A network-based algorithm for drug repurposing and its application to COVID-19.	PLoS Comput Biol
33544528	COVID-19 and nutritional deficiency: a review of existing knowledge.	Horm Mol Biol Clin Investig
33544511	COVID-19 and cardiovascular disease: a review of current knowledge.	Horm Mol Biol Clin Investig
33544398	Epithelial response to IFN-gamma promotes SARS-CoV-2 infection.	EMBO Mol Med
33544324	A Role for Extracellular Vesicles in SARS-CoV-2 Therapeutics and Prevention.	J Neuroimmune Pharmacol
33544293	Clinical outcome of renin-angiotensin-aldosterone system blockers in treatment of hypertensive patients with COVID-19: a systematic review and meta-analysis.	Egypt Heart J
33544010	Short Communication:Evidence of Novel SARS-CoV-2 Variants Circulation in Romania.	AIDS Res Hum Retroviruses
33543899	"Sex, Hormones, Immune Functions, and Susceptibility to Coronavirus Disease 2019 (COVID-19)-Related Morbidity."	Obstet Gynecol
33543652	Immune checkpoint inhibition in COVID-19: risks and benefits.	Expert Opin Biol Ther
33543236	Potential Interaction Between SARS-CoV-2 and Thyroid: A Review.	Endocrinology
33542929	Peripheral Inflammatory Cytokines and Lymphocyte Subset Features of Deceased COVID-19 Patients.	Biomed Res Int
33542917	In silico Screening of Natural Compounds as Potential Inhibitors of SARS-CoV-2 Main Protease and Spike RBD: Targets for COVID-19.	Front Mol Biosci
33542724	SP-A and SP-D: Dual Functioning Immune Molecules With Antiviral and Immunomodulatory Properties.	Front Immunol
33542445	Pharmacogenomics and COVID-19: clinical implications of human genome interactions with repurposed drugs.	Pharmacogenomics J
33542420	Dynamics of binding ability prediction between spike protein and human ACE2 reveals the adaptive strategy of SARS-CoV-2 in humans.	Sci Rep
33542325	DNA-launched RNA replicon vaccines induce potent anti-SARS-CoV-2 immune responses in mice.	Sci Rep
33542252	Sensitive mass spectrometric determination of kinin-kallikrein system peptides in light of COVID-19.	Sci Rep
33542028	Potent and Selective Knockdown of Tyrosine Kinase 2 by Antisense Oligonucleotides.	Immunohorizons
33541739	Differential Expression of Rab5 and Rab7 Small GTPase Proteins in Placental Tissues From Pregnancies Affected by Maternal Coronavirus Disease 2019.	Clin Ther
33540924	A Neutralization Assay Based on Pseudo-Typed Lentivirus with SARS CoV-2 Spike Protein in ACE2-Expressing CRFK Cells.	Pathogens
33540713	The SARS-CoV-2-Inactivating Activity of Hydroxytyrosol-Rich Aqueous Olive Pulp Extract (HIDROX((R))) and Its Use as a Virucidal Cream for Topical Application.	Viruses
33540664	miR-24 Targets the Transmembrane Glycoprotein Neuropilin-1 in Human Brain Microvascular Endothelial Cells.	Noncoding RNA
