pmid	title_e	journal
33198199	Neuroprognostication of Consciousness Recovery in a Patient with COVID-19 Related Encephalitis: Preliminary Findings from a Multimodal Approach.	Brain Sci
33198053	Management of complicated pediatric rhinosinusitis in the COVID-19 era.	Am J Otolaryngol
33197843	COVID-19 associated with sensorimotor polyradiculoneuropathy and skin lesions: A case report.	J Neuroimmunol
33195995	Geriatric Rehabilitation and COVID-19: a Case Report.	SN Compr Clin Med
33195660	Therapeutic experience of an 89-year-old high-risk patient with incarcerated cholecystolithiasis: A case report and literature review.	World J Clin Cases
33195323	Delirium During Recovery in Patients With Severe COVID-19: Two Case Reports.	Front Med (Lausanne)
33194909	The Discrepancies of COVID-19 Clinical Spectrum Between Infancy and Adolescence - Two Case Reports and a Review of the Literature.	Front Pediatr
33194874	Delayed Diagnosis of Pulmonary Thromboembolism Due to Overfocus on COVID-19.	Eur J Case Rep Intern Med
33194873	COVID-19 Precipitating Euglycaemic Diabetic Ketoacidosis with SGLT2 Inhibitor Use.	Eur J Case Rep Intern Med
33194871	Late Worsening of COVID-19 Pneumonia: Successful Treatment with Ruxolitinib and Steroid.	Eur J Case Rep Intern Med
33194574	Case Report: A Nasopharyngeal Cancer Patient Got COVID-19 During Radiochemotherapy in Wuhan.	Front Oncol
33194501	Unfortunate Outcomes in Patients With SARS-CoV-2 Superimposed on Pneumococcal Pneumonia.	Cureus
33194467	Severe Acute Respiratory Syndrome Coronavirus 2 Induced Focal Segmental Glomerulosclerosis.	Cureus
33194461	A Rare Presentation of Multi-System Inflammatory Disease in Children Associated With Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).	Cureus
33194257	Conservatively Treated Femoral Intertrochanteric Fracture With Early Asymptomatic Novel Coronavirus Disease 2019 (COVID-19): A Case Report.	Geriatr Orthop Surg Rehabil
33194204	"Vaping in today's pandemic: E-cigarette, or vaping, product use-associated lung injury mimicking COVID-19 in teenagers presenting with respiratory distress."	SAGE Open Med Case Rep
33194121	The clinical spectrum of myocardial injury associated with COVID-19 infection.	J Community Hosp Intern Med Perspect
33193965	Acute Guillain-Barre polyradiculoneuritis indicative of COVID-19 infection: a case report.	Pan Afr Med J
33193956	"Continuous venous hemodialysis integrated to the ECMO circuit in critically ill patient with COVID-19, a case report in Morocco."	Pan Afr Med J
33193954	Relapse of rare diseases during COVID-19 pandemic: bicytopenia in an adult patient with thiamine-responsive megaloblastic anaemia.	Pan Afr Med J
33193953	"False ground-glass opacity and suspicion of COVID-19, beware of the technique for performing the CT."	Pan Afr Med J
33193950	"Collateral damage: the impact of the COVID-19 pandemic on the care of a patient with tuberculous neuroretinitis in Lagos, Nigeria."	Pan Afr Med J
33193949	[SARS-CoV-2 infection in a patient treated by hydroxychloroquine and anti TNF alpha for Inflammatory Rheumatic Disease].	Pan Afr Med J
33193790	Partial seizure due to COVID19 infection in an infant.	Iran J Child Neurol
33193051	Encephalopathy in COVID-19 Presenting With Acute Aphasia Mimicking Stroke.	Front Neurol
33192569	Heparin Therapy Improving Hypoxia in COVID-19 Patients - A Case Series.	Front Physiol
33192492	COVID-19-Related Intracerebral Hemorrhage.	Front Aging Neurosci
33191905	A case report of hydroxychloroquine-induced auditory and visual hallucination.	Int J Clin Pharmacol Ther
33191372	A Favipiravir-induced Fever in a Patient with COVID-19.	Intern Med
33190397	Telogen effluvium related to post severe Sars-Cov-2 infection: Clinical aspects and our management experience.	Dermatol Ther
33190387	Sudden cardiogenic shock mimicking fulminant myocarditis in a surviving teenager affected by severe acute respiratory syndrome coronavirus 2 infection.	ESC Heart Fail
33190109	Cerebral Venous Sinus Thrombosis in COVID-19 Infection: A Case Series and Review of The Literature.	J Stroke Cerebrovasc Dis
33190028	Parsonage-turner syndrome associated with SARS-CoV2 (COVID-19) infection.	Clin Imaging
33188394	SARS-CoV-2 Triggering Severe Acute Respiratory Distress Syndrome and Secondary Hemophagocytic Lymphohistiocytosis in a 3-Year-Old Child With Down Syndrome.	J Pediatric Infect Dis Soc
33188162	Coinfection with SARS-CoV-2 and Influenza A Virus in a 32-Year-Old Man.	Am J Case Rep
33187046	Fever with Rash: A Clinical Dilemma.	J Assoc Physicians India
33187031	Dermatomyositis during COVID-19 Pandemic (A Case Series): Is there a Cause Effect Relationship?	J Assoc Physicians India
33185971	Invasive pulmonary aspergillosis associated with COVID-19 in a kidney transplant recipient.	Transpl Infect Dis
33185524	Intrauterine Transmission of SARS-CoV-2.	Emerg Infect Dis
33183986	"A patient affected by critical COVID-19 pneumonia, successfully treated with convalescent plasma."	Transfus Apher Sci
33183570	Ischemic colitis and short bowel disease due to choronavirus disease 2019 (COVID 19).	Clin Nutr ESPEN
33183501	Hemolytic Anemia in a Glucose-6-Phosphate Dehydrogenase-Deficient Patient Receiving Hydroxychloroquine for COVID-19: A Case Report.	Perm J
33183365	Effectiveness of lopinavir/ritonavir on COVID-19-related pneumonia in a child with COVID-19-associated Kawasaki disease.	Cardiol Young
33183212	Postoperative COVID-19 pneumonia in an asymptomatic patient: a case report.	Infect Disord Drug Targets
33183020	Prolonged shedding of SARS-CoV-2 in an elderly liver transplant patient infected by COVID-19: a case report.	Ann Palliat Med
33182836	Coronavirus Disease 2019 (COVID-19) in a Patient with Disseminated Histoplasmosis and HIV-A Case Report from Argentina and Literature Review.	J Fungi (Basel)
33181855	Multisystem inflammatory syndrome with refractory cardiogenic shock due to acute myocarditis and mononeuritis multiplex after SARS-CoV-2 infection in an adult.	Swiss Med Wkly
33181787	Viral Meningitis Associated With COVID-19 in a 9-year-old Child: A Case Report.	Pediatr Infect Dis J
33181783	Fatal SARS-CoV-2 Inflammatory Syndrome and Myocarditis in an Adolescent: A Case Report.	Pediatr Infect Dis J
33180327	Cutaneous eruption in COVID-19-infected patients in Thailand: An observational descriptive study.	J Dermatol
33180050	New onset diabetes with diabetic ketoacidosis in a child with multisystem inflammatory syndrome due to COVID-19.	J Pediatr Endocrinol Metab
33179350	Rabbit anti-thymocyte globulin administration to treat rejection in simultaneous pancreas and kidney transplant recipients with recent COVID-19 infection.	Clin Transplant
33178718	Locked-in Syndrome in a Young Patient Due to SARS-CoV-2: A Case Report.	Front Med (Lausanne)
33178520	Providing Culturally Competent Care for COVID-19 Intensive Care Unit Delirium: A Case Report and Review.	Cureus
33177251	A case of postpartum thyroiditis following SARS-CoV-2 infection.	Endocr J
33177214	Daily Viral Kinetics and Innate and Adaptive Immune Response Assessment in COVID-19: a Case Series.	mSphere
33176693	"First patient management of COVID-19 in Changsha, China: a case report."	BMC Infect Dis
33175709	Umbilical cord blood-derived mesenchymal stem cells in treating a critically ill COVID-19 patient.	J Infect Dev Ctries
33175159	Multisystem Inflammatory Syndrome in Children Associated With Severe Acute Respiratory Syndrome Coronavirus-2 in an 8-Week-Old Infant.	J Pediatric Infect Dis Soc
33174962	The challenge of concomitant infections in the coronavirus disease 2019 pandemic era: Severe acute respiratory syndrome coronavirus 2 infection in a patient with chronic Chagas disease and dimorphic leprosy.	Rev Soc Bras Med Trop
33174324	Organ recovery from deceased donors with prior COVID-19: A case series.	Transpl Infect Dis
33174284	Experience of SARS-CoV-2 infection in two kidney transplant recipients living with HIV-1 infection.	Transpl Infect Dis
33173859	"COVID-19 and stroke, a case series and review of literature."	Brain Behav Immun Health
33173857	A novel approach to spinal anaesthesia to avoid aerosol-generating procedures in a patient with COVID-19 presenting for laser prostate surgery.	Anaesth Rep
33173797	Specific Management of Patients with Acute Abdomen during the COVID-19 Pandemic: A Surgical Perspective from Germany.	Visc Med
33173754	Transient (18)FDG-avid hilar lymph node on PET/CT imaging in asymptomatic COVID-19.	IDCases
33173753	Protein losing enteropathy and pneumatosis intestinalis in a child with COVID 19 infection.	J Pediatr Surg Case Rep
33173650	Potential Role of Xylitol Plus Grapefruit Seed Extract Nasal Spray Solution in COVID-19: Case Series.	Cureus
33173630	Decreased Mortality in Patients With Severe Bronchospasm Associated With SARS-CoV-2: An Alternative to Invasive Mechanical Ventilation.	Cureus
33173583	COVID-19 pneumonia and pulmonary microembolism in a patient with B-thalassemia major.	Clin Case Rep
33173496	Avoiding Anchoring Bias in the Times of the Pandemic!	Case Rep Neurol
33173491	COVID-19 Related Cerebrovascular Thromboembolic Complications in Three Young Patients.	Case Rep Neurol
33173408	[Air ambulance intensive care transport in prone position for COVID-19 ARDS].	Notf Rett Med
33173352	May 2020: Is It Always COVID-19 No Matter What?	Int Med Case Rep J
33172223	"Severe, Symptomatic Reinfection in a Patient with COVID-19."	R I Med J (2013)
33171364	Renal ultrasound findings secondary to COVID-19 related collapsing focal segmental glomerulosclerosis - A case report.	Clin Imaging
33171243	Type A Aortic Dissection During COVID-19 Pandemic: Report From Tertiary Aortic Centers in the United States and China.	Semin Thorac Cardiovasc Surg
33169823	Pneumomediastinum and subcutaneous emphysema after noninvasive ventilation in a COVID-19 patient.	Adv Respir Med
33169560	Multisystem Inflammatory Syndrome in Children Related to COVID-19: the First Case in Korea.	J Korean Med Sci
33169118	Recovery of Four COVID-19 Patients via Ozonated Autohemotherapy.	Innovation (N Y)
33169098	What surgeons should know about emergency operation for COVID-19 confirmed patients: A case report.	Int J Surg Case Rep
33169089	Caution against precaution: A case report on silent hypoxia in COVID-19.	Ann Med Surg (Lond)
33169084	A suspected case of COVID-19 turned into a confirmed case: a case report.	Future Virol
33168542	Persistent viral shedding despite seroconversion in a kidney transplant recipient with severe extrapulmonary COVID-19.	BMJ Case Rep
33168538	Secondary sclerosing cholangitis in critically ill patients: a rare disease precipitated by severe SARS-CoV-2 infection.	BMJ Case Rep
33168054	An itchy erythematous papular skin rash as a possible early sign of COVID-19: a case report.	J Med Case Rep
33167916	Clinical characteristics of 10 children with a pediatric inflammatory multisystem syndrome associated with COVID-19 in Iran.	BMC Pediatr
33167717	An Acute Pulmonary Coccidioidomycosis Coinfection in a Patient Presenting With Multifocal Pneumonia With COVID-19.	J Investig Med High Impact Case Rep
33166283	COVID-19 unfolding filariasis: The first case of SARS-CoV-2 and Wuchereria bancrofti coinfection.	PLoS Negl Trop Dis
33166024	Coronavirus Disease 2019 in the Early Postoperative Period of Liver Transplantation: Is the Outcome Really So Positive?	Liver Transpl
33165273	Necrotizing Enterocolitis-like Pneumatosis Intestinalis in an Infant With COVID-19.	Pediatr Infect Dis J
33164094	Pleural complications in patients with coronavirus disease 2019 (COVID-19): how to safely apply and follow-up with a chest tube during the pandemic?	Eur J Cardiothorac Surg
33163977	Marked Sinus Bradycardia Associated With Remdesivir in COVID-19: A Case and Literature Review.	JACC Case Rep
33163956	COVID-19-associated encephalitis successfully treated with combination therapy.	Clin Infect Pract
33163955	"Hereditary haemochromatosis, haemophagocytic lymphohistiocytosis and COVID-19."	Clin Infect Pract
33163634	"A case series and literature review of multiple sclerosis and COVID-19: Clinical characteristics, outcomes and a brief review of immunotherapies."	eNeurologicalSci
33163360	A fatal course of multiple inflammatory syndrome in children coinfection with dengue. A case report from Indonesia.	IDCases
33163313	Spontaneous Brainstem Hemorrhagic Stroke in the Setting of Novel Coronavirus Disease 2019 - A Case Report.	Cureus
33163186	Polymyxin B haemoperfusion treatment for respiratory failure and hyperferritinaemia due to COVID-19.	Respirol Case Rep
33162750	"Traveling for heart transplantation and returning with COVID-19: a logistical, clinical, and pharmacotherapeutic challenge from the Middle East."	Drugs Ther Perspect
33162259	Multisystem Inflammatory Syndrome in Children.	J Emerg Med
33161349	Intracranial Hemorrhage in Hospitalized SARS-CoV-2 Patients: A Case Series.	J Stroke Cerebrovasc Dis
33160686	Disseminated intravascular coagulation as a form of presentation of coronavirus-19 disease. Clinical case.	Rev Esp Anestesiol Reanim (Engl Ed)
33159954	Biclonal gammopathay in a case of severe COVID-19.	Clin Chim Acta
33159704	Usefulness of Lung Ultrasound Follow-up in Patients Who Have Recovered From Coronavirus Disease 2019.	J Ultrasound Med
33159457	"First surgical experience with a COVID-19 positive patient in Costa Rica: case report, staff safety protocol and brief review of literature."	Surg Case Rep
33159219	Thromboembolic complications of COVID-19.	Emerg Radiol
33158806	Case report of a neonate with high viral SARSCoV-2 loads and long-term virus shedding.	J Infect Public Health
33157499	Detailed immune monitoring of a pregnant woman with critical Covid-19.	J Reprod Immunol
33157338	Early acute rejection after lung transplantation mimicking viral pneumonia in the middle of COVID-19 pandemic: A case report.	Int J Surg Case Rep
33157292	Potential mechanisms of nafamostat therapy for severe COVID-19 pneumonia with disseminated intravascular coagulation.	Int J Infect Dis
33157249	Successful Catheter-Directed Thrombolysis for Acute Lower Limb Ischemia Secondary to COVID-19 Infection.	Ann Vasc Surg
