pmid	title_e	journal
32864516	Prediction of the final size for COVID-19 epidemic using machine learning: A case study of Egypt.	Infect Dis Model
32864224	Confidence in the dynamic spread of epidemics under biased sampling conditions.	PeerJ
32864171	A hybrid fractional optimal control for a novel Coronavirus (2019-nCov) mathematical model.	J Adv Res
32864101	Prediction of local COVID-19 spread in Heidelberg.	F1000Res
32863619	"Forecasting incidences of COVID-19 using Box-Jenkins method for the period July 12-Septembert 11, 2020: A study on highly affected countries."	Chaos Solitons Fractals
32863617	Analytical solution of SEIR model describing the free spread of the COVID-19 pandemic.	Chaos Solitons Fractals
32863616	Forecasting of COVID-19 time series for countries in the world based on a hybrid approach combining the fractal dimension and fuzzy logic.	Chaos Solitons Fractals
32863615	Logistic equation and COVID-19.	Chaos Solitons Fractals
32863614	A predictive model and country risk assessment for COVID-19: An application of the Limited Failure Population concept.	Chaos Solitons Fractals
32863613	"Investigating a nonlinear dynamical model of COVID-19 disease under fuzzy caputo, random and ABC fractional order derivative."	Chaos Solitons Fractals
32863612	Impact assessment of containment measure against COVID-19 spread in Morocco.	Chaos Solitons Fractals
32863610	A non-central beta model to forecast and evaluate pandemics time series.	Chaos Solitons Fractals
32863495	Forecasting for COVID-19 has failed.	Int J Forecast
32853295	An epidemiological model to aid decision-making for COVID-19 control in Sri Lanka.	PLoS One
32853292	Simulation of the COVID-19 epidemic on the social network of Slovenia: Estimating the intrinsic forecast uncertainty.	PLoS One
32853285	"Predicting and analyzing the COVID-19 epidemic in China: Based on SEIRD, LSTM and GWR models."	PLoS One
32851189	Estimation of incubation period distribution of COVID-19 using disease onset forward time: A novel cross-sectional and forward follow-up study.	Sci Adv
32851113	Four Challenges Associated With Current Mathematical Modeling Paradigm of Infectious Diseases and Call for a Shift.	Open Forum Infect Dis
32848352	Particle modeling of the spreading of coronavirus disease (COVID-19).	Phys Fluids (1994)
32848152	The geography of COVID-19 spread in Italy and implications for the relaxation of confinement measures.	Nat Commun
32846960	Exploration of Superspreading Events in 2015 MERS-CoV Outbreak in Korea by Branching Process Models.	Int J Environ Res Public Health
32844135	Evaluation of the effect of the state of emergency for the first wave of COVID-19 in Japan.	Infect Dis Model
32844134	Mathematical modelling on diffusion and control of COVID-19.	Infect Dis Model
32844133	"The basic reproduction number of the new coronavirus pandemic with mortality for India, the Syrian Arab Republic, the United States, Yemen, China, France, Nigeria and Russia with different rate of cases."	Clin Epidemiol Glob Health
32844105	Covid-19 Dataset: Worldwide spread log including countries first case and first death.	Data Brief
32844061	A note on the effects of epidemic forecasts on epidemic dynamics.	PeerJ
32843824	Time series forecasting of Covid-19 using deep learning models: India-USA comparative case study.	Chaos Solitons Fractals
32843823	Spatio-temporal estimation of the daily cases of COVID-19 in worldwide using random forest machine learning algorithm.	Chaos Solitons Fractals
32842277	[Principles of dynamics model and its application in forecasting the epidemics and evaluation the efforts of prevention and control interventions].	Zhonghua Yu Fang Yi Xue Za Zhi
32841283	Simulating the progression of the COVID-19 disease in Cameroon using SIR models.	PLoS One
32839733	Generated time-series prediction data of COVID-19's daily infections in Brazil by using recurrent neural networks.	Data Brief
32839644	Deep learning models for forecasting and analyzing the implications of COVID-19 spread on some commodities markets volatilities.	Chaos Solitons Fractals
32839643	"Time series prediction for the epidemic trends of COVID-19 using the improved LSTM deep learning method: Case studies in Russia, Peru and Iran."	Chaos Solitons Fractals
32839642	"Predictions for COVID-19 with deep learning models of LSTM, GRU and Bi-LSTM."	Chaos Solitons Fractals
32838239	"Using the COVID-19 to influenza ratio to estimate early pandemic spread in Wuhan, China and Seattle, US."	EClinicalMedicine
32838137	Compartmental Models of the COVID-19 Pandemic for Physicians and Physician-Scientists.	SN Compr Clin Med
32838124	Data analysis of COVID-2019 epidemic using machine learning methods: a case study of India.	Int J Inf Technol
32838091	Stochastic modelling for predicting COVID-19 prevalence in East Africa Countries.	Infect Dis Model
32838061	"The heterogeneous age-mixing model of estimating the covid cases of different local government units in the National Capital Region, Philippines."	Clin Epidemiol Glob Health
32838059	Modelling of reproduction number for COVID-19 in India and high incidence states.	Clin Epidemiol Glob Health
32838058	Forecasting COVID-19 epidemic in India and high incidence states using SIR and logistic growth models.	Clin Epidemiol Glob Health
32838057	When COVID-19 will decline in India? Prediction by combination of recovery and case load rate.	Clin Epidemiol Glob Health
32838022	Spatial prediction of COVID-19 epidemic using ARIMA techniques in India.	Model Earth Syst Environ
32837980	Data-driven modeling of COVID-19-Lessons learned.	Extreme Mech Lett
32837925	Model for prediction of death rate due to COVID-19 transmission and required precautions.	Mater Today Proc
32837916	A drill down analysis of the pandemic COVID-19 cases in India using PDE.	Mater Today Proc
32837844	Influencing factors of COVID-19 spreading: a case study of Thailand.	Z Gesundh Wiss
32837814	A SIR-Poisson Model for COVID-19: Evolution and Transmission Inference in the Maghreb Central Regions.	Arab J Sci Eng
32837719	Robust inference for nonlinear regression models from the Tsallis score: application to COVID-19 contagion in Italy.	Stat (Int Stat Inst)
32837680	Epidemic evolution models to the test of Covid-19.	Boll Unione Mat Ital (2008)
32837523	A statistical study for impacts of environmental conditions on the rapid spread of new corona virus.	Int J Environ Sci Technol (Tehran)
32837309	A machine learning forecasting model for COVID-19 pandemic in India.	Stoch Environ Res Risk Assess
32837241	An optimal predictive control strategy for COVID-19 (SARS-CoV-2) social distancing policies in Brazil.	Annu Rev Control
32837240	Spatially-explicit models for exploring COVID-19 lockdown strategies.	Trans GIS
32837183	The Number of Confirmed Cases of Covid-19 by using Machine Learning: Methods and Challenges.	Arch Comput Methods Eng
32837088	Studying the progress of COVID-19 outbreak in India using SIRD model.	Indian J Phys Proc Indian Assoc Cultiv Sci (2004)
32836915	Modeling and prediction of COVID-19 in Mexico applying mathematical and computational models.	Chaos Solitons Fractals
32836902	Identifying epidemic spreading dynamics of COVID-19 by pseudocoevolutionary simulated annealing optimizers.	Neural Comput Appl
32836840	A Study on Herd Immunity of COVID-19 in South Korea: Using a Stochastic Economic-Epidemiological Model.	Environ Resour Econ (Dordr)
32836822	Generalized logistic growth modeling of the COVID-19 outbreak: comparing the dynamics in the 29 provinces in China and in the rest of the world.	Nonlinear Dyn
32836819	Assessing the effect of containment measures on the spatio-temporal dynamic of COVID-19 in Italy.	Nonlinear Dyn
32836818	"COVID-19: data-driven dynamics, statistical and distributed delay models, and observations."	Nonlinear Dyn
32836817	A fractional-order SEIHDR model for COVID-19 with inter-city networked coupling effects.	Nonlinear Dyn
32836814	Nonlinear dynamic analysis of an epidemiological model for COVID-19 including public behavior and government action.	Nonlinear Dyn
32836809	"Investigating time, strength, and duration of measures in controlling the spread of COVID-19 using a networked meta-population model."	Nonlinear Dyn
32836807	Dynamics and control of COVID-19 pandemic with nonlinear incidence rates.	Nonlinear Dyn
32836806	A fractional-order model for the novel coronavirus (COVID-19) outbreak.	Nonlinear Dyn
32836803	SEIR modeling of the COVID-19 and its dynamics.	Nonlinear Dyn
32836802	A new SAIR model on complex networks for analysing the 2019 novel coronavirus (COVID-19).	Nonlinear Dyn
32836801	Prediction of bifurcations by varying critical parameters of COVID-19.	Nonlinear Dyn
32836717	"Forecasting and planning during a pandemic: COVID-19 growth rates, supply chain disruptions, and governmental decisions."	Eur J Oper Res
32836711	Coronavirus disease 2019 in India: Post-lockdown scenarios and provisioning for health care.	Med J Armed Forces India
32836710	Predictive models of COVID-19 in India: A rapid review.	Med J Armed Forces India
32836696	The dynamical model for COVID-19 with asymptotic analysis and numerical implementations.	Appl Math Model
32836681	Time series analysis of COVID-19 infection curve: A change-point perspective.	J Econom
32836680	Identification and estimation of the SEIRD epidemic model for COVID-19.	J Econom
32836602	"Diffusion-reaction compartmental models formulated in a continuum mechanics framework: application to COVID-19, mathematical analysis, and numerical study."	Comput Mech
32836600	Memory-based meso-scale modeling of Covid-19: County-resolved timelines in Germany.	Comput Mech
32836598	Bayesian-based predictions of COVID-19 evolution in Texas using multispecies mixture-theoretic continuum models.	Comput Mech
32836597	The reproduction number of COVID-19 and its correlation with public health interventions.	Comput Mech
32836528	Scenario-driven forecasting: modeling peaks and paths. Insights from the COVID-19 pandemic in Belgium.	Scientometrics
32835209	"Assessment of the SARS-CoV-2 basic reproduction number, R 0, based on the early phase of COVID-19 outbreak in Italy."	Biosaf Health
32835199	"Effects of human mobility restrictions on the spread of COVID-19 in Shenzhen, China: a modelling study using mobile phone data."	Lancet Digit Health
32835147	A simple approach to estimate the instantaneous case fatality ratio: Using the publicly available COVID-19 surveillance data in Canada as an example.	Infect Dis Model
32835146	"Short-term forecasts and long-term mitigation evaluations for the COVID-19 epidemic in Hubei Province, China."	Infect Dis Model
32835145	Predictive modelling of COVID-19 confirmed cases in Nigeria.	Infect Dis Model
32835144	Adequacy of Logistic models for describing the dynamics of COVID-19 pandemic.	Infect Dis Model
32835143	Sensitivity of UK Covid-19 deaths to the timing of suppression measures and their relaxation.	Infect Dis Model
