pmid	title_e	journal
33320052	COVID-19 Vaccines May Not Prevent Nasal SARS-CoV-2 Infection and Asymptomatic Transmission.	Otolaryngol Head Neck Surg
33319584	SARS-CoV-2 Presence in Cerumen.	Ear Nose Throat J
33318343	SARS-CoV-2 detection in sewage samples: Standardization of method & preliminary observations.	Indian J Med Res
33317424	A household case evidences shorter shedding of SARS-CoV-2 in naturally infected cats compared to their human owners.	Emerg Microbes Infect
33316860	COVID-19 Outbreak and Presymptomatic Transmission in Pilgrim Travelers Who Returned to Korea from Israel.	J Korean Med Sci
33316043	A Phylodynamic Workflow to Rapidly Gain Insights into the Dispersal History and Dynamics of SARS-CoV-2 Lineages.	Mol Biol Evol
33315943	Female reproductive tract has low concentration of SARS-CoV2 receptors.	PLoS One
33315687	Rewriting the playbook: infection prevention practices to mitigate nosocomial severe acute respiratory syndrome coronavirus 2 transmission.	Curr Opin Pediatr
33315116	Household Transmission of SARS-CoV-2: A Systematic Review and Meta-analysis.	JAMA Netw Open
33313659	SARS-CoV-2 seroprevalence and risk factors among oligo/asymptomatic healthcare workers(HCW): estimating the impact of community transmission.	Clin Infect Dis
33312513	Investigation of 100 SARS-CoV-2 infected families in Wuhan: Transmission patterns and follow-up.	J Glob Health
33312511	The role of children in the transmission of SARS-CoV2: updated rapid review.	J Glob Health
33312466	COVID-19 Infection and Children: A Comprehensive Review.	Int J Prev Med
33312128	Coronavirus Disease-19 Infection: Implications on Male Fertility and Reproduction.	Front Physiol
33312022	"COVID-19 Management in Newborn Babies in the Light of Recent Data: Breastfeeding, Rooming-in and Clinical Symptoms."	Sisli Etfal Hastan Tip Bul
33311972	Analyzing the dominant SARS-CoV-2 transmission routes toward an ab initio disease spread model.	Phys Fluids (1994)
33311501	Genomic epidemiology reveals transmission patterns and dynamics of SARS-CoV-2 in Aotearoa New Zealand.	Nat Commun
33311429	Does Virus-Receptor Interplay Influence Human Coronaviruses Infection Outcome?	Med Sci Monit
33310026	Retrospective study identifies infection related risk factors in close contacts during COVID-19 epidemic.	Int J Infect Dis
33309913	"COVID-19 infection in Hokkaido, Japan might depend on the viscosity of atmospheric air."	Virus Res
33309820	A systematic review of possible airborne transmission of the COVID-19 virus (SARS-CoV-2) in the indoor air environment.	Environ Res
33309765	Vertical transmission and kidney damage in newborns whose mothers had coronavirus disease 2019 during pregnancy.	Int J Antimicrob Agents
33309251	Is the oral cavity a reservoir for prolonged SARS-CoV-2 shedding?	Med Hypotheses
33308385	Limited Secondary Transmission of the Novel Coronavirus (SARS-CoV-2) by Asymptomatic and Mild COVID-19 Patients in Bhutan.	Am J Trop Med Hyg
33308354	Evaluating intervention strategies in controlling coronavirus disease 2019 (COVID-19) spread in care homes: An agent-based model.	Infect Control Hosp Epidemiol
33307083	"Meteorological factors, governmental responses and COVID-19: Evidence from four European countries."	Environ Res
33307081	On the concentration of SARS-CoV-2 in outdoor air and the interaction with pre-existing atmospheric particles.	Environ Res
33306981	"SARS-CoV-2 infection and transmission in educational settings: a prospective, cross-sectional analysis of infection clusters and outbreaks in England."	Lancet Infect Dis
33306459	SARS-CoV-2 genomic characterization and clinical manifestation of the COVID-19 outbreak in Uruguay.	Emerg Microbes Infect
33305352	COVID-19 infection in pregnant women: Review of maternal and fetal outcomes.	Int J Gynaecol Obstet
33304657	Evolutionary dynamics and geographic dispersal of beta coronaviruses in African bats.	PeerJ
33303925	Tracking the early depleting transmission dynamics of COVID-19 with a time-varying SIR model.	Sci Rep
33303686	Phylogenetic analysis of SARS-CoV-2 in Boston highlights the impact of superspreading events.	Science
33303589	A transmissible cancer shifts from emergence to endemism in Tasmanian devils.	Science
33303345	How does SARS-CoV-2 targets the elderly patients? A review on potential mechanisms increasing disease severity.	Eur J Intern Med
33303307	Could changes in the airborne pollutant particulate matter acting as a viral vector have exerted selective pressure to cause COVID-19 evolution?	Med Hypotheses
33303065	Secondary transmission of COVID-19 in preschool and school settings in northern Italy after their reopening in September 2020: a population-based study.	Euro Surveill
33303064	"Epidemiological characteristics of COVID-19 cases and estimates of the reproductive numbers 1 month into the epidemic, Italy, 28 January to 31 March 2020."	Euro Surveill
33302252	SARS-CoV-2 Surveillance in the Middle East and North Africa: Longitudinal Trend Analysis.	J Med Internet Res
33301987	Host range projection of SARS-CoV-2: South Asia perspective.	Infect Genet Evol
33301725	Towards an accurate and systematic characterisation of persistently asymptomatic infection with SARS-CoV-2.	Lancet Infect Dis
33301722	Effect of internationally imported cases on internal spread of COVID-19: a mathematical modelling study.	Lancet Public Health
33301434	"Summary of Guidance for Public Health Strategies to Address High Levels of Community Transmission of SARS-CoV-2 and Related Deaths, December 2020."	MMWR Morb Mortal Wkly Rep
33300586	Prediction of Potential Respiratory Tract Infection from SARS-CoV-2 Through Hand-to-face Contact Transmission.	Tokai J Exp Clin Med
33299960	Compound Risks of Hurricane Evacuation Amid the COVID-19 Pandemic in the United States.	Geohealth
33298986	Prediction of the COVID-19 outbreak in China based on a new stochastic dynamic model.	Sci Rep
33297921	Physiology of Disease Transmission of Respiratory Tract Infection: A Narrative Review	Infect Disord Drug Targets
33297639	[Epidemiological characteristics of imported COVID-19 cases in Guangzhou].	Zhonghua Liu Xing Bing Xue Za Zhi
33297638	[The role of time-series propagation map and activity path of confirmed cases in the analysis and determination of COVID-19 epidemic].	Zhonghua Liu Xing Bing Xue Za Zhi
33296437	Transmissibility of COVID-19 depends on the viral load around onset in adult and symptomatic patients.	PLoS One
33296334	A review of the prevalence of COVID-19 in the Arab world.	J Infect Dev Ctries
33296169	Recent Insights into Emerging Coronavirus: SARS-CoV-2.	ACS Infect Dis
33295843	Reverse Zoonosis of COVID-19: Lessons From the 2009 Influenza Pandemic.	Vet Pathol
33295324	"COVID-19, Your Pet and Other Animals: Are You at Risk?"	MEDICC Rev
33295321	SARS-CoV-2 Transmission Channels: A Review of the Literature.	MEDICC Rev
33295095	"Experimental challenge of a North American bat species, big brown bat (Eptesicus fuscus), with SARS-CoV-2."	Transbound Emerg Dis
33295073	An overview of the effect of bioaerosol size in coronavirus disease 2019 transmission.	Int J Health Plann Manage
33294484	Transmission dynamics of COVID-19 in Algeria: The impact of physical distancing and face masks.	AIMS Public Health
33294423	A Systematic Review on the Investigation of SARS-CoV-2 in Semen.	Res Rep Urol
33294034	Coronavirus Disease 2019 and Cardiac Arrhythmias.	Eur Cardiol
33293665	COVID-19: neonatal-perinatal perspectives.	J Perinatol
33293326	Epidemiological characterisation of asymptomatic carriers of COVID-19 in Colombia: a cross-sectional study.	BMJ Open
33293300	COVID-19 and the eye.	Cleve Clin J Med
33292923	"Evidence of SARS-CoV-2 RNA in an Oropharyngeal Swab Specimen, Milan, Italy, Early December 2019."	Emerg Infect Dis
33292095	Disease control across urban-rural gradients.	J R Soc Interface
33291404	Aerosol Release by Healthy People during Speaking: Possible Contribution to the Transmission of SARS-CoV-2.	Int J Environ Res Public Health
33290827	Scrutinizing the spread of COVID-19 in Madagascar.	Infect Genet Evol
33289923	"Epidemiological characteristics and transmission dynamics of paediatric cases with coronavirus disease 2019 in Hubei province, China."	J Paediatr Child Health
33288983	A fractional order approach to modeling and simulations of the novel COVID-19.	Adv Differ Equ
33288976	Evaluating antibody response pattern in asymptomatic virus infected pregnant females: Human well-being study.	J King Saud Univ Sci
33288973	A mathematical model to examine the effect of quarantine on the spread of coronavirus.	Chaos Solitons Fractals
33288314	COVID-19: Does the infectious inoculum dose-response relationship contribute to understanding heterogeneity in disease severity and transmission dynamics?	Med Hypotheses
33287908	SARS-Coronavirus-2 cases in healthcare workers may not regularly originate from patient care: lessons from a university hospital on the underestimated risk of healthcare worker to healthcare worker transmission.	Antimicrob Resist Infect Control
33287717	"Molecular epidemiology of SARS-CoV-2 clusters caused by asymptomatic cases in Anhui Province, China."	BMC Infect Dis
33285608	A Review on Mode of Delivery during COVID-19 between December 2019 and April 2020.	Am J Perinatol
33285192	SARS-CoV-2 and aerosols-Arguing over the evidence.	J Virol Methods
33285191	"COVID-19 in Hong Kong - Public health, food safety, and animal vectors perspectives."	J Virol Methods
33285189	Review a brief history of coronaviruses in Thailand.	J Virol Methods
33284861	Estimating individual risks of COVID-19-associated hospitalization and death using publicly available data.	PLoS One
33284345	Evaluation of Rooming-in Practice for Neonates Born to Mothers With Severe Acute Respiratory Syndrome Coronavirus 2 Infection in Italy.	JAMA Pediatr
33283240	A Meta-analysis on the Role of Children in Severe Acute Respiratory Syndrome Coronavirus 2 in Household Transmission Clusters.	Clin Infect Dis
33283238	"Epidemiology of imported infectious diseases, China, 2014-18."	J Travel Med
33283035	Test for Covid-19 seasonality and the risk of second waves.	One Health
33282690	SARS-CoV-2 effects in the genitourinary system and prospects of sex hormone therapy.	Asian J Urol
33282625	Quantifying the shift in social contact patterns in response to non-pharmaceutical interventions.	J Math Ind
33281530	"Open defecation and squat toilets, an overlooked risk of fecal transmission of COVID-19 and other pathogens in developing communities."	Environ Chem Lett
33281479	Exploring human-animal host interactions and emergence of COVID-19: Evolutionary and ecological dynamics.	Saudi J Biol Sci
33281272	Time varying Markov process with partially observed aggregate data: An application to coronavirus.	J Econom
33280853	A model for the incremental burden of invasive Haemophilus influenzae type b due to a decline of childhood vaccination during the COVID-19 outbreak: A dynamic transmission model in Japan.	Vaccine
33280033	Transmission of SARS-CoV-2 Infection by Children: A Study of Contacts of Index Paediatric Cases in India.	J Trop Pediatr
33279857	Prophylactic intranasal administration of a TLR2/6 agonist reduces upper respiratory tract viral shedding in a SARS-CoV-2 challenge ferret model.	EBioMedicine
33279653	Transmission dynamics of the COVID-19 epidemic in India and modeling optimal lockdown exit strategies.	Int J Infect Dis
33279494	Could the ambient higher temperature decrease the transmissibility of COVID-19 in China?	Environ Res
33278056	Skin manifestations during the COVID-19 pandemic in the pediatric emergency department.	Pediatr Int
33277935	Amotosalen and ultraviolet A light treatment efficiently inactivates severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in human plasma.	Vox Sang
33277505	Evidence of exposure to SARS-CoV-2 in cats and dogs from households in Italy.	Nat Commun
33277384	"Household transmission and incidence of positive SARS-CoV-2 RT-PCR in symptomatic healthcare workers, clinical course and outcome: a French hospital experience."	Occup Environ Med
33277325	Airflows inside passenger cars and implications for airborne disease transmission.	Sci Adv
33276532	Risk Perception of COVID-19 Community Transmission among the Spanish Population.	Int J Environ Res Public Health
33276110	Unique pattern of COVID-19 infection in the State of Hawai'i.	Int J Infect Dis
33275925	"Contamination of inert surfaces by SARS-CoV-2: Persistence, stability and infectivity. A review."	Environ Res
